,head,pygidium,1,2,3
263,1264498,,1488411.0,1831596.0,1341140.0
264,248696,,1652260.0,1413805.0,1963755.0
265,11135,,1381937.0,955074.0,1423131.0
266,1411967,,1570363.0,1381077.0,907055.0
267,1354628,,169574.0,1741539.0,1521491.0
268,1272719,,587391.0,1372913.0,1341302.0
269,355224,,259763.0,1725169.0,1341318.0
270,1354681,,1308347.0,1381112.0,907144.0
271,265148,,1832672.0,1323773.0,1333136.0
272,1117148,,1308413.0,1831679.0,1718172.0
273,68613,,1562433.0,1405726.0,1423327.0
274,633874,,1570688.0,1307459.0,1570785.0
275,2337812,,1570700.0,1667913.0,1947647.0
276,1354776,,759694.0,1454932.0,1333316.0
277,2296864,,227221.0,1307524.0,1382545.0
278,1281060,,1570711.0,1348484.0,1390740.0
279,19515,,1488795.0,1405840.0,1390749.0
280,1797181,,1570729.0,1848249.0,579755.0
281,1797187,,1570739.0,1274820.0,1415344.0
282,306267,,1447877.0,1438682.0,1415385.0
283,1387613,,1308618.0,1348581.0,1841368.0
284,167009,,1849294.0,1029097.0,1841402.0
285,1715298,,1357867.0,955370.0,1390849.0
286,1338468,,1292352.0,1397746.0,1333515.0
287,289898,,1685644.0,1356793.0,1415473.0
288,1272941,,1956009.0,1397762.0,1415537.0
289,1420398,,1546413.0,1971227.0,653848.0
290,756864,,587962.0,1520675.0,1391139.0
291,1281169,,1407163.0,1659941.0,1382959.0
292,1330333,,1603787.0,1725480.0,1382978.0
293,273576,,1603827.0,1340501.0,1383001.0
294,1854639,,932125.0,758871.0,580213.0
295,1273022,,1669421.0,2028656.0,1391222.0
296,1346759,,1349942.0,1545339.0,1391234.0
297,1330410,,1349949.0,1381501.0,1383209.0
298,486654,,1603906.0,1455247.0,1407854.0
299,1092863,,1415508.0,2028720.0,1440653.0
300,175367,,1415528.0,1815732.0,1448906.0
301,27917,,932287.0,1250520.0,1383418.0
302,298270,,1833415.0,1504505.0,1440768.0
303,1346858,,1612233.0,1971452.0,1244182.0
304,1273131,,2185709.0,1971464.0,1178653.0
305,1281333,,604671.0,1848592.0,1416227.0
306,1273155,,154304.0,1381662.0,1440816.0
307,1330509,,2013923.0,1520958.0,1276992.0
308,1789261,,1587973.0,1488194.0,1752235.0
309,118101,,908068.0,1455427.0,1293484.0
310,798041,,1514371.0,1299789.0,1817849.0
311,1363312,,1276831.0,505193.0,1383699.0
312,1363316,,1588133.0,1545589.0,1670429.0
313,1224072,,1137595.0,1455507.0,1744166.0
314,1306016,,1391561.0,1488284.0,1383723.0
315,454054,,1391584.0,423355.0,1744183.0
316,183731,,1416180.0,1971650.0,1400126.0
317,11731,,1571934.0,1455565.0,1383745.0
318,1650135,,1416299.0,1684965.0,1432915.0
319,1371619,,1391745.0,1578507.0,1383778.0
320,1928680,,1547424.0,1381952.0,1392050.0
321,1789424,,1645747.0,1824372.0,1433034.0
322,1273359,,1588419.0,1947255.0,1424853.0
323,1732111,,1645789.0,1611442.0,1392132.0
324,839186,,1277150.0,1595117.0,1392152.0
325,1306131,,1416416.0,1546007.0,1392171.0
326,85530,,802066.0,1357597.0,1621549.0
327,1322525,,261398.0,628517.0,1383986.0
328,1732125,,1457434.0,1382194.0,1474100.0
329,1306147,,1416476.0,1849185.0,1400382.0
330,1068584,,1678661.0,1398649.0,1343040.0
331,1306155,,1678692.0,1849210.0,1384013.0
332,1928754,,556399.0,1275801.0,1343057.0
333,192051,,1793408.0,1611683.0,1449610.0
334,347709,,1850777.0,1275812.0,1457836.0
335,208456,,1310144.0,55225.0,1654460.0
336,1003081,,1957377.0,1390541.0,1621708.0
337,1322586,,1605150.0,1570773.0,1400535.0
338,1076839,,1351221.0,1849324.0,1654515.0
339,1355372,,2014813.0,940016.0,1343244.0
340,1314425,,1351307.0,1398775.0,1335104.0
341,503432,,1916554.0,1669116.0,1302345.0
342,1330831,,556693.0,1357861.0,565079.0
343,1322645,,1310363.0,1292334.0,1408867.0
344,1306268,,1547950.0,1447992.0,1736582.0
345,1355427,,1670927.0,1333311.0,1277851.0
346,1158821,,1433397.0,1570928.0,1621926.0
347,298685,,1613646.0,1726596.0,1408946.0
348,77507,,1957722.0,1530009.0,1400756.0
349,1371847,,1646429.0,1579204.0,1392567.0
350,1273554,,139142.0,1407180.0,1408956.0
351,192214,,147361.0,1366282.0,1425347.0
352,1273563,,1449903.0,1849623.0,1368019.0
353,331495,,942028.0,1333529.0,1368030.0
354,77552,,1277932.0,1464604.0,1621996.0
355,167671,,1671147.0,1448244.0,1441775.0
356,192257,,,1587509.0,1048573.0
357,896817,,,1284425.0,
358,44863,,,1382729.0,
359,2019137,,,1333597.0,
360,192323,,,1333656.0,
361,1732420,,,1472928.0,
362,1560393,,,1382859.0,
363,12115,,,1382871.0,
364,1331032,,,170458.0,
365,1732439,,,1366501.0,
366,257885,,,1956332.0,
367,1281886,,,1366510.0,
368,1732448,,,1948151.0,
369,1306490,,,1456639.0,
370,1281939,,,1849863.0,
371,77730,,,1628716.0,
372,429993,,,1628748.0,
373,380842,,,1841743.0,
374,1314734,,,1399394.0,
375,192436,,,1243776.0,
376,1224630,,,932505.0,
377,1281988,,,1473202.0,
378,1126354,,,1850079.0,
379,1101784,,,1383171.0,
380,774105,,,1399590.0,
381,1306584,,,1432357.0,
382,1077241,,,1366839.0,
383,290858,,,1776476.0,
384,1077309,,,1776504.0,
385,1560655,,,1792917.0,
386,1265745,,,1448858.0,
387,192595,,,1629097.0,
388,774258,,,1727474.0,
389,1298552,,,1416198.0,
390,364674,,,1276971.0,
391,1355911,,,1424455.0,
392,168075,,,1850475.0,
393,1568912,,,1850496.0,
394,1470654,,,1653907.0,
395,1323208,,,1383587.0,
396,766165,,,1399974.0,
397,1339608,,,1383600.0,
398,397532,,,1350839.0,
399,1118465,,,1416388.0,
400,463126,,,1957108.0,
401,1306906,,,1441050.0,
402,1397020,,,1441073.0,
403,1265951,,,1645907.0,
404,151847,,,1645931.0,
405,192812,,,1957230.0,
406,1405233,,,1457578.0,
407,1331507,,,1629613.0,
408,143674,,,1031618.0,
409,241978,,,1670599.0,
410,1544524,,,1703390.0,
411,201048,,,1703455.0,
412,1069423,,,1703468.0,
413,1397111,,,1416768.0,
414,1282428,,,1441373.0,
415,1315203,,,1441389.0,
416,1405317,,,1351280.0,
417,1323402,,,1490551.0,
418,160141,,,958099.0,
419,1298844,,,1433269.0,
420,1298856,,,941766.0,
421,1855915,,,1629909.0,
422,1855933,,,1605349.0,
423,1315271,,,1302247.0,
424,1298898,,,1646318.0,
425,1356253,,,1490675.0,
426,45548,,,1629968.0,
427,430600,,,2416412.0,
428,184848,,,1630022.0,
429,1323536,,,1441614.0,
430,1282582,,,1482574.0,
431,193047,,,1032061.0,
432,537119,,,1957809.0,
433,537125,,,1630186.0,
434,1331806,,,,
435,184928,,,,
436,1348199,,,,
437,1299058,,,,
438,111231,,,,
439,119436,,,,
440,37580,,,,
441,488162,,,,
442,1454846,,,,
443,463617,,,,
444,1356560,,,,
445,1364769,,,,
446,1299267,,,,
447,54090,,,,
448,1373064,,,,
449,1282965,,,,
450,1430426,,,,
451,1282984,,,,
452,1282992,,,,
453,1282998,,,,
454,1471420,,,,
455,1635279,,,,
456,250842,,,,
457,1471450,,,,
458,1283053,,,,
459,660463,,,,
460,758789,,,,
461,1307663,,,,
462,1332248,,,,
463,1258527,,,,
464,1332260,,,,
465,308269,,,,
466,357455,,,,
467,1332314,,,,
468,1307745,,,,
469,1578084,,,,
470,1356912,,,,
471,1299586,,,,
472,1332367,,,,
473,13459,,,,
474,1332389,,,,
475,1356971,,,,
476,324793,,,,
477,177343,,,,
478,1086656,,,,
479,1316038,,,,
480,111828,,,,
481,185562,,,,
482,414949,,,,
483,1316070,,,,
484,1340647,,,,
485,857325,,,,
486,275699,,,,
487,709878,,,,
488,1316107,,,,
489,193819,,,,
490,1340703,,,,
491,1316130,,,,
492,1717565,,,,
493,111948,,,,
494,1627479,,,,
495,1185115,,,,
496,431489,,,,
497,1340805,,,,
498,1406349,,,,
499,316821,,,,
500,1185175,,,,
501,1160628,,,,
502,1856971,,,,
503,1455582,,,,
504,1316332,,,,
505,1324546,,,,
506,1070612,,,,
507,1324587,,,,
508,153151,,,,
509,1300035,,,,
510,423498,,,,
511,71248,,,,
512,1316451,,,,
513,1554019,,,,
514,366190,,,,
515,54909,,,,
516,1275518,,,,
517,54919,,,,
518,22159,,,,
519,988822,,,,
520,284315,,,,
521,1365661,,,,
522,1316531,,,,
523,1275595,,,,
524,1316572,,,,
525,767751,,,,
526,1283875,,,,
527,1398573,,,,
528,1161034,,,,
529,14162,,,,
530,1161044,,,,
531,399192,,,,
532,1406825,,,,
533,1111918,,,,
534,366449,,,,
535,1562482,,,,
536,669558,,,,
537,399224,,,,
538,1275768,,,,
539,186240,,,,
540,751490,,,,
541,1726348,,,,
542,251790,,,,
543,1292186,,,,
544,399266,,,,
545,1333158,,,,
546,309165,,,,
547,300976,,,,
548,1308592,,,,
549,1652654,,,,
550,1292228,,,,
551,55238,,,,
552,161743,,,,
553,1275865,,,,
554,1701849,,,,
555,1275880,,,,
556,1275907,,,,
557,1275916,,,,
558,768031,,,,
559,1472553,,,,
560,202807,,,,
561,923710,,,,
562,1316939,,,,
563,1103961,,,,
564,1439840,,,,
565,1103977,,,,
566,1276040,,,,
567,1292427,,,,
568,1374369,,,,
569,1292458,,,,
570,1349820,,,,
571,1120455,,,,
572,1325272,,,,
573,1054945,,,,
574,1349857,,,,
575,252137,,,,
576,1276147,,,,
577,1317111,,,,
578,1300731,,,,
579,776455,,,,
580,1341740,,,,
581,1775932,,,,
582,637265,,,,
583,22876,,,,
584,801132,,,,
585,1374631,,,,
586,1317295,,,,
587,219569,,,,
588,629210,,,,
589,981467,,,,
590,1645026,,,,
591,1350126,,,,
592,768500,,,,
593,1317375,,,,
594,1284610,,,,
595,1333780,,,,
596,1309222,,,,
597,1309228,,,,
598,1276462,,,,
599,1473074,,,,
600,1325625,,,,
601,1325633,,,,
602,6743,,,,
603,1923672,,,,
604,1284704,,,,
605,1325682,,,,
606,1342071,,,,
607,498302,,,,
608,55935,,,,
609,612991,,,,
610,1333887,,,,
611,1292932,,,,
612,1292947,,,,
613,1489563,,,,
614,203433,,,,
615,1284780,,,,
616,1317564,,,,
617,1342141,,,,
618,252608,,,,
619,1293005,,,,
620,277200,,,,
621,359142,,,,
622,1489640,,,,
623,1276652,,,,
624,1325812,,,,
625,1325843,,,,
626,1301268,,,,
627,1317660,,,,
628,56100,,,,
629,1276717,,,,
630,564048,,,,
631,1416066,,,,
632,1842067,,,,
633,1358740,,,,
634,252853,,,,
635,1326008,,,,
636,1285069,,,,
637,1285075,,,,
638,1334234,,,,
639,1276909,,,,
640,1317942,,,,
641,588869,,,,
642,1293381,,,,
643,982115,,,,
644,318576,,,,
645,433286,,,,
646,1285267,,,,
647,1563802,,,,
648,171166,,,,
649,15519,,,,
650,1342632,,,,
651,1547439,,,,
652,1834160,,,,
653,1285301,,,,
654,1285306,,,,
655,359612,,,,
656,1285310,,,,
657,40141,,,,
658,1129677,,,,
659,1285327,,,,
660,1293518,,,,
661,392410,,,,
662,1326324,,,,
663,1285367,,,,
664,1498370,,,,
665,1334543,,,,
666,1285393,,,,
667,1449234,,,,
668,1277215,,,,
669,826675,,,,
670,1785146,,,,
671,1113404,,,,
672,1310016,,,,
673,73027,,,,
674,7501,,,,
675,113999,,,,
676,1367387,,,,
677,73059,,,,
678,359783,,,,
679,1072496,,,,
680,23921,,,,
681,1473904,,,,
682,1449339,,,,
683,335229,,,,
684,1359237,,,,
685,32142,,,,
686,1318311,,,,
687,1957288,,,,
688,482732,,,,
689,441817,,,,
690,531949,,,,
691,1416695,,,,
692,744953,,,,
693,1342970,,,,
694,1211899,,,,
695,1342975,,,,
696,1302031,,,,
697,1342991,,,,
698,1318423,,,,
699,1302040,,,,
700,1777190,,,,
701,269876,,,,
702,1130041,,,,
703,1465914,,,,
704,1285696,,,,
705,1302082,,,,
706,48718,,,,
707,523862,,,,
708,523868,,,,
709,1318495,,,,
710,1646209,,,,
711,188036,,,,
712,1285768,,,,
713,1425033,,,,
714,982688,,,,
715,1302189,,,,
716,556718,,,,
717,515762,,,,
718,212664,,,,
719,1367741,,,,
720,1932988,,,,
721,1744577,,,,
722,1318602,,,,
723,32460,,,,
724,1285842,,,,
725,1466076,,,,
726,1998558,,,,
727,1285875,,,,
728,188153,,,,
729,1302266,,,,
730,499451,,,,
731,1163030,,,,
732,204577,,,,
733,1646402,,,,
734,1433418,,,,
735,1359694,,,,
736,1654629,,,,
737,1130360,,,,
738,2015119,,,,
739,1327020,,,,
740,1335221,,,,
741,1122238,,,,
742,2015193,,,,
743,180202,,,,
744,1343467,,,,
745,1302513,,,,
746,1376251,,,,
