skids,side,class,segment,type,group
1327020,r,s,head,N/A,15
1458092,r,i,1,N/A,1
1851309,r,N/A,1,N/A,N/A
1449903,r,N/A,1,N/A,7
1490863,r,N/A,2,N/A,N/A
1957809,r,m,2,162,N/A
1408946,r,N/A,3,N/A,N/A
1367987,r,N/A,3,N/A,N/A
1343411,r,N/A,head,N/A,N/A
1335221,r,i,head,N/A,N/A
1933235,r,N/A,2,N/A,N/A
1925047,r,N/A,0,N/A,N/A
1367992,r,N/A,3,N/A,N/A
1376188,r,N/A,N/A,N/A,17
1408956,r,N/A,3,N/A,N/A
1122238,r,s,head,N/A,N/A
1654721,r,N/A,2,N/A,N/A
1925058,r,N/A,0,N/A,N/A
1425347,r,s,3,80,N/A
1441731,r,N/A,3,N/A,N/A
1966020,r,N/A,2,N/A,N/A
1114055,r,N/A,0,N/A,N/A
1368008,r,N/A,head,N/A,N/A
1376200,r,s,N/A,N/A,17
1990601,r,N/A,2,N/A,N/A
1925069,r,N/A,0,N/A,N/A
1769422,r,N/A,N/A,N/A,N/A
1376207,r,s,N/A,N/A,17
1204176,r,s,0,167,N/A
1597391,r,N/A,3,N/A,N/A
1654738,r,N/A,2,N/A,N/A
1933263,r,N/A,2,N/A,N/A
1687508,r,i,1,N/A,5
1925079,r,N/A,0,N/A,N/A
1597400,r,N/A,3,N/A,N/A
1376219,r,s,N/A,N/A,17
393182,r,i,head,N/A,13
1376223,r,s,N/A,N/A,17
1925088,r,N/A,0,N/A,N/A
1597410,r,N/A,3,N/A,N/A
1327077,r,s,head,N/A,15
180202,r,N/A,head,N/A,N/A
1343467,r,i,head,153,12
1597419,r,N/A,3,N/A,N/A
1621996,r,N/A,3,N/A,N/A
1671147,r,m,1,165,N/A
1294319,r,N/A,head,N/A,N/A
1441775,r,m,3,N/A,N/A
1597423,r,N/A,pygidium,N/A,N/A
1646578,r,N/A,1,N/A,N/A
1441779,r,N/A,head,N/A,N/A
1818608,r,N/A,1,N/A,N/A
1949681,r,N/A,2,N/A,N/A
1654778,r,N/A,N/A,N/A,N/A
57341,r,s,head,33,N/A
1990654,r,N/A,2,N/A,N/A
1646592,l,N/A,1,N/A,N/A
2015233,l,s,head,100,N/A
1548290,l,N/A,1,N/A,N/A
1318919,l,s,head,88,15
1728520,l,N/A,2,N/A,N/A
1744903,l,N/A,head,N/A,N/A
1777672,l,N/A,2,N/A,N/A
1818631,l,N/A,N/A,N/A,N/A
1384460,l,N/A,head,N/A,N/A
1982474,l,N/A,1,N/A,N/A
1728526,l,N/A,N/A,N/A,N/A
2015241,l,s,head,100,N/A
1318929,l,s,head,88,15
1744919,l,i,head,N/A,N/A
1818647,l,N/A,N/A,N/A,N/A
1982489,l,N/A,1,N/A,N/A
1318938,l,s,head,88,15
1409051,l,N/A,head,N/A,N/A
1622045,l,N/A,1,N/A,N/A
1777693,l,N/A,2,N/A,N/A
1564703,l,N/A,head,N/A,N/A
1400865,l,N/A,3,N/A,N/A
1409058,l,N/A,head,N/A,N/A
1622049,l,N/A,3,N/A,N/A
1744930,l,N/A,head,N/A,N/A
1302565,l,i,head,N/A,N/A
1728550,l,i,3,105,N/A
1409068,l,N/A,head,N/A,N/A
1564717,l,N/A,head,N/A,N/A
1417265,l,i,3,N/A,5
1318965,l,i,head,N/A,N/A
1278006,l,s,head,80,N/A
1982518,l,N/A,1,N/A,N/A
1359931,l,i,head,N/A,N/A
1564732,l,N/A,head,N/A,N/A
1622075,l,N/A,3,N/A,N/A
1409090,l,N/A,head,N/A,N/A
1433671,l,N/A,1,N/A,N/A
1318986,l,i,head,N/A,N/A
1409099,l,N/A,head,N/A,N/A
1433680,l,N/A,1,N/A,N/A
1318995,l,N/A,head,N/A,N/A
1409107,l,N/A,head,N/A,N/A
1957973,l,N/A,1,N/A,N/A
1278038,l,s,3,143,N/A
1130583,l,s,head,49,N/A
1376342,l,N/A,2,N/A,N/A
1515606,l,i,1,N/A,2
1392730,l,N/A,3,N/A,N/A
1433691,l,N/A,1,N/A,N/A
1622103,l,N/A,3,N/A,N/A
1630297,l,N/A,3,N/A,N/A
2185094,l,N/A,1,N/A,N/A
1024095,l,i,head,N/A,N/A
1384543,l,N/A,head,N/A,N/A
1278051,l,s,head,96,N/A
1622116,l,N/A,3,N/A,N/A
1433701,l,N/A,1,N/A,N/A
1392742,l,N/A,3,N/A,N/A
1835110,l,N/A,2,N/A,N/A
1622128,l,N/A,3,N/A,N/A
1982576,l,N/A,1,N/A,N/A
1392754,l,N/A,3,N/A,N/A
1835122,l,N/A,2,N/A,N/A
1933428,l,N/A,3,N/A,N/A
385141,l,i,head,125,12
827510,l,i,1,155,3
1941622,l,N/A,3,N/A,N/A
1810552,l,N/A,N/A,N/A,N/A
1384569,l,N/A,head,N/A,N/A
1409149,l,N/A,head,N/A,N/A
1761407,l,N/A,N/A,N/A,N/A
1179779,l,i,head,N/A,N/A
1941636,l,N/A,3,N/A,N/A
1319045,l,i,head,N/A,N/A
1646725,l,N/A,2,N/A,N/A
1302663,l,s,head,N/A,N/A
1728647,l,N/A,2,N/A,N/A
1761416,l,N/A,N/A,N/A,N/A
1933446,l,N/A,3,N/A,N/A
557195,l,N/A,1,N/A,N/A
1736843,l,s,head,100,15
1982601,l,N/A,1,N/A,N/A
1630350,l,N/A,3,N/A,N/A
1761422,l,N/A,N/A,N/A,17
1622160,l,N/A,3,N/A,N/A
1319057,l,i,head,N/A,N/A
1384593,l,i,3,N/A,N/A
1933458,l,N/A,3,N/A,N/A
1466518,l,N/A,head,N/A,N/A
942233,l,N/A,1,N/A,N/A
1392794,l,i,3,N/A,N/A
1761437,l,N/A,N/A,N/A,N/A
1630368,l,N/A,3,N/A,N/A
1933472,l,N/A,3,N/A,N/A
1392803,l,i,3,N/A,N/A
1761447,l,N/A,N/A,N/A,17
1392812,l,N/A,3,N/A,N/A
1933486,l,N/A,3,N/A,N/A
344239,l,m,head,84,N/A
1433779,l,N/A,1,N/A,N/A
1073332,l,s,head,N/A,N/A
1622197,l,N/A,3,N/A,N/A
1835187,l,N/A,2,N/A,N/A
1671351,l,N/A,3,N/A,N/A
1736887,l,s,head,100,N/A
2100334,l,N/A,3,N/A,N/A
1646780,l,N/A,2,N/A,N/A
1622211,l,N/A,3,N/A,N/A
1671363,l,N/A,3,N/A,N/A
1319109,l,N/A,head,N/A,N/A
1466566,l,N/A,N/A,N/A,N/A
1761475,l,N/A,N/A,N/A,N/A
2015432,l,i,2,N/A,1
1835211,l,N/A,2,N/A,N/A
1728716,l,N/A,2,N/A,N/A
1622221,l,N/A,1,N/A,N/A
1065166,l,s,head,50,N/A
1671374,l,N/A,3,N/A,N/A
1761484,l,N/A,N/A,N/A,N/A
57553,l,i,head,57,N/A
508114,l,s,head,28,N/A
1409233,l,N/A,head,N/A,N/A
1622228,l,N/A,1,N/A,N/A
1835221,l,N/A,2,N/A,N/A
1671383,l,N/A,3,N/A,N/A
1622232,l,N/A,pygidium,N/A,N/A
1065178,l,s,head,13,N/A
1761498,l,N/A,N/A,N/A,N/A
1155295,l,s,head,N/A,N/A
1720544,l,N/A,2,N/A,N/A
1933535,l,N/A,3,N/A,N/A
73954,l,i,head,104,N/A
1671394,l,N/A,3,N/A,N/A
1761506,l,N/A,N/A,N/A,N/A
1835236,l,N/A,2,N/A,N/A
1761513,l,N/A,N/A,N/A,N/A
1622250,l,N/A,pygidium,N/A,N/A
1671406,l,N/A,3,N/A,N/A
1532146,l,N/A,2,N/A,N/A
1622259,l,N/A,pygidium,N/A,N/A
2187506,l,N/A,1,N/A,N/A
1835256,l,N/A,2,N/A,N/A
1671417,l,N/A,3,N/A,N/A
1409275,l,N/A,head,N/A,N/A
1646847,l,N/A,2,N/A,N/A
2187519,l,N/A,1,N/A,N/A
1622274,l,N/A,3,N/A,N/A
1671428,l,N/A,3,N/A,N/A
409861,l,i,head,104,N/A
1835269,l,N/A,2,N/A,N/A
1810698,l,N/A,3,N/A,N/A
1278220,l,N/A,3,N/A,N/A
2187532,l,N/A,1,N/A,N/A
1671439,l,N/A,3,N/A,N/A
1622288,l,N/A,3,N/A,N/A
1835279,l,N/A,2,N/A,N/A
1646869,l,N/A,1,N/A,N/A
1835290,l,N/A,2,N/A,N/A
1311006,l,i,head,117,12
1392926,l,m,3,N/A,N/A
1728800,l,N/A,0,N/A,N/A
1401122,l,i,3,N/A,3
1671458,l,N/A,pygidium,N/A,N/A
1622310,l,N/A,3,N/A,N/A
1728806,l,N/A,N/A,N/A,N/A
1728814,l,N/A,N/A,N/A,N/A
1835311,l,N/A,2,N/A,N/A
2007344,l,m,head,166,N/A
1360179,l,i,head,118,N/A
1622323,l,N/A,3,N/A,N/A
1761589,l,N/A,N/A,N/A,N/A
1335606,l,N/A,head,N/A,N/A
1777975,l,N/A,head,N/A,N/A
1843510,l,N/A,head,N/A,N/A
1835324,l,N/A,1,N/A,N/A
1622335,l,N/A,pygidium,N/A,N/A
1728831,l,N/A,2,N/A,N/A
1777986,l,N/A,head,N/A,N/A
1622344,l,N/A,pygidium,N/A,N/A
1392970,l,m,3,64,N/A
1671498,l,N/A,3,N/A,N/A
1343820,l,N/A,head,N/A,N/A
1835338,l,N/A,2,N/A,N/A
16719,l,s,head,35,N/A
1319248,l,i,head,N/A,N/A
1728847,l,N/A,2,N/A,N/A
1204562,l,N/A,head,N/A,N/A
1761618,l,N/A,N/A,N/A,N/A
1778002,l,N/A,head,N/A,N/A
2015571,l,i,1,73,7
1442134,l,i,3,N/A,7
1622359,l,N/A,pygidium,N/A,N/A
1671510,l,N/A,3,N/A,N/A
1630553,l,N/A,2,N/A,N/A
1728854,l,N/A,2,N/A,N/A
557403,l,N/A,1,N/A,N/A
1483099,l,i,2,N/A,3
1335645,l,i,head,121,N/A
1859929,l,N/A,2,N/A,N/A
1950041,l,N/A,2,N/A,N/A
1204576,l,N/A,0,N/A,N/A
1368417,l,N/A,2,N/A,N/A
2007389,l,i,1,N/A,4
1761638,l,N/A,N/A,N/A,N/A
1622375,l,N/A,pygidium,N/A,N/A
1573224,l,i,1,N/A,N/A
1016172,l,m,1,N/A,N/A
1204589,l,N/A,0,N/A,N/A
1368431,l,N/A,head,N/A,N/A
1761648,l,N/A,N/A,N/A,N/A
1155444,l,i,head,N/A,N/A
1147254,l,N/A,1,N/A,N/A
1204599,l,N/A,1,N/A,N/A
1622390,l,N/A,pygidium,N/A,N/A
1343865,l,s,head,N/A,N/A
1761657,l,N/A,N/A,N/A,N/A
1778038,l,N/A,head,N/A,N/A
1778044,l,N/A,2,N/A,N/A
1819001,l,N/A,N/A,N/A,N/A
106879,l,i,head,N/A,13
1212800,l,s,head,24,N/A
1761666,l,N/A,N/A,N/A,N/A
1130883,l,i,head,N/A,N/A
1622403,l,N/A,pygidium,N/A,N/A
844170,l,N/A,1,N/A,N/A
1302923,l,N/A,head,N/A,N/A
1393034,l,i,3,N/A,5
1622413,l,N/A,pygidium,N/A,N/A
1761675,l,N/A,N/A,N/A,N/A
82321,l,i,1,N/A,N/A
1622418,l,N/A,1,N/A,N/A
1614229,l,N/A,3,N/A,N/A
1089948,l,s,head,29,N/A
1614245,l,N/A,3,N/A,N/A
1647016,l,N/A,2,N/A,N/A
1982889,l,N/A,2,N/A,N/A
1261995,l,i,head,N/A,N/A
1335727,l,i,head,N/A,N/A
1614256,l,N/A,3,N/A,N/A
2236847,l,N/A,3,N/A,N/A
1417654,l,N/A,2,N/A,N/A
1761719,l,N/A,N/A,N/A,N/A
1655224,l,N/A,0,N/A,N/A
1941947,l,N/A,3,N/A,N/A
1565119,l,N/A,0,N/A,N/A
1335745,l,N/A,head,N/A,N/A
1761729,l,N/A,N/A,N/A,N/A
1434055,l,N/A,3,N/A,N/A
1622471,l,N/A,3,N/A,N/A
1647048,l,N/A,2,N/A,N/A
1499594,l,i,1,N/A,2
1417675,l,i,2,N/A,2
1655240,l,N/A,0,N/A,N/A
1982923,l,N/A,2,N/A,N/A
1614287,l,N/A,3,N/A,N/A
1622479,l,N/A,3,N/A,N/A
1712594,l,N/A,head,N/A,N/A
1827286,l,N/A,1,N/A,1
770519,l,i,head,N/A,N/A
2015704,l,s,0,94,16
1647071,l,N/A,1,N/A,N/A
1655263,l,N/A,0,N/A,N/A
1335777,l,s,pygidium,80,9
1819106,l,N/A,head,N/A,N/A
1548773,l,i,1,N/A,N/A
1606117,l,N/A,1,N/A,N/A
2294251,l,i,head,N/A,13
1819116,l,N/A,N/A,N/A,N/A
1606125,l,N/A,1,N/A,N/A
1335790,l,s,pygidium,N/A,9
1655279,l,N/A,0,N/A,N/A
1671664,l,N/A,3,N/A,N/A
2277877,l,N/A,N/A,N/A,N/A
1335801,l,N/A,head,N/A,N/A
1335807,l,s,pygidium,93,9
2277893,l,N/A,1,N/A,N/A
1778183,l,N/A,1,N/A,N/A
1671691,l,N/A,3,N/A,N/A
1303054,l,N/A,head,N/A,N/A
1647118,l,N/A,2,N/A,N/A
2015759,l,s,0,N/A,16
2277905,l,N/A,1,N/A,N/A
1614357,l,N/A,3,N/A,N/A
1384982,l,N/A,1,N/A,N/A
1335832,l,s,pygidium,N/A,9
1434136,l,N/A,3,N/A,N/A
1327642,l,i,head,N/A,N/A
1114653,l,i,head,N/A,N/A
2277919,l,N/A,1,N/A,N/A
1950241,l,s,2,N/A,N/A
1974817,l,N/A,3,N/A,N/A
1294885,l,N/A,head,N/A,N/A
1335845,l,s,pygidium,N/A,9
1950245,l,i,2,N/A,N/A
1409579,l,i,3,N/A,5
1647148,l,N/A,2,N/A,N/A
1819179,l,N/A,N/A,N/A,N/A
1647152,l,i,head,N/A,N/A
1614385,l,N/A,3,N/A,N/A
844338,l,N/A,1,N/A,N/A
1786416,l,N/A,N/A,N/A,N/A
1647156,l,N/A,2,N/A,N/A
2277936,l,N/A,1,N/A,N/A
1278521,l,N/A,3,N/A,N/A
2277947,l,N/A,0,N/A,N/A
1425980,l,N/A,3,N/A,N/A
1819203,l,N/A,head,N/A,N/A
1614405,l,N/A,3,N/A,N/A
1409606,l,N/A,3,N/A,N/A
2277958,l,N/A,0,N/A,N/A
1442379,l,N/A,2,N/A,N/A
1278540,l,N/A,3,N/A,N/A
1819214,l,N/A,head,N/A,N/A
1732548,l,N/A,0,N/A,N/A
1450580,l,i,1,N/A,N/A
1983059,l,N/A,1,N/A,N/A
1622617,l,N/A,3,N/A,N/A
1385051,l,N/A,1,N/A,N/A
1622625,l,N/A,3,N/A,N/A
1385059,l,N/A,N/A,N/A,N/A
1278565,l,s,head,N/A,N/A
1450597,l,i,2,N/A,N/A
1647206,l,N/A,2,N/A,N/A
1057387,l,N/A,2,N/A,N/A
1778284,l,N/A,1,N/A,N/A
1155695,l,s,head,29,N/A
1827444,l,i,1,N/A,1
1573493,l,N/A,2,N/A,N/A
1294966,l,N/A,head,N/A,N/A
1630844,l,N/A,3,N/A,N/A
1933948,l,i,head,N/A,N/A
1917570,l,N/A,1,N/A,N/A
1761925,l,N/A,N/A,N/A,N/A
1278598,l,s,pygidium,80,9
1630857,l,N/A,3,N/A,N/A
1294986,l,m,1,142,N/A
1778316,l,N/A,1,N/A,N/A
1917588,l,N/A,1,N/A,N/A
1655446,l,N/A,1,N/A,N/A
639641,l,N/A,N/A,N/A,N/A
1647258,l,N/A,2,N/A,N/A
1778329,l,N/A,1,N/A,N/A
2278041,l,N/A,1,N/A,N/A
1630892,l,N/A,3,N/A,N/A
1655468,l,N/A,1,N/A,N/A
1950381,l,N/A,1,N/A,N/A
1557168,l,N/A,head,N/A,N/A
1622704,l,N/A,pygidium,N/A,N/A
1630897,l,N/A,2,N/A,N/A
1729206,l,N/A,head,N/A,N/A
1524407,l,N/A,3,N/A,N/A
2015926,l,i,2,N/A,1
1950393,l,i,1,N/A,1
1442492,l,s,head,N/A,N/A
1180354,l,N/A,3,N/A,N/A
1360579,l,s,1,95,N/A
1295044,l,N/A,1,N/A,N/A
1630918,l,N/A,3,N/A,N/A
1647303,l,N/A,2,N/A,N/A
1696456,l,i,2,155,3
1352396,l,N/A,0,N/A,N/A
1639124,l,s,0,N/A,18
1688277,l,N/A,1,N/A,N/A
2015966,l,i,1,N/A,7
1278688,l,s,pygidium,101,9
172769,l,i,1,78,7
1303264,l,i,head,N/A,N/A
1622752,l,N/A,2,N/A,N/A
1630952,l,N/A,pygidium,N/A,N/A
1278697,l,s,pygidium,101,9
74477,l,i,head,N/A,N/A
1688304,l,N/A,1,N/A,N/A
1917681,l,N/A,1,N/A,N/A
1622771,l,N/A,3,N/A,N/A
1622782,l,N/A,3,N/A,N/A
1303297,l,i,head,N/A,N/A
1278724,l,N/A,pygidium,N/A,N/A
811781,l,i,head,N/A,N/A
1622792,l,N/A,3,N/A,N/A
1426185,l,N/A,3,N/A,N/A
1278730,l,N/A,pygidium,N/A,N/A
1639181,l,i,head,N/A,N/A
1630993,l,N/A,pygidium,N/A,N/A
1819411,l,N/A,N/A,N/A,N/A
1368852,l,N/A,head,N/A,N/A
1786644,l,N/A,0,N/A,N/A
1950485,l,i,2,N/A,N/A
2188057,l,N/A,1,N/A,N/A
1278748,l,N/A,pygidium,N/A,N/A
672541,l,N/A,head,N/A,N/A
115486,l,s,head,37,N/A
1622812,l,N/A,3,N/A,N/A
1631006,l,N/A,pygidium,N/A,N/A
1442596,l,N/A,1,N/A,N/A
1368870,l,s,head,N/A,N/A
1631016,l,N/A,3,N/A,N/A
2278186,l,N/A,1,N/A,N/A
1442604,l,N/A,1,N/A,N/A
1696558,l,i,3,N/A,N/A
1442608,l,N/A,1,N/A,N/A
1368881,l,N/A,head,N/A,N/A
942898,l,N/A,1,N/A,N/A
1491761,l,N/A,2,N/A,N/A
557877,l,N/A,1,N/A,N/A
1278774,l,i,pygidium,146,3
2278199,l,N/A,1,N/A,N/A
1442616,l,N/A,1,N/A,N/A
1622840,l,N/A,3,N/A,N/A
1631033,l,N/A,3,N/A,N/A
1803068,l,N/A,2,N/A,N/A
1295165,l,s,head,N/A,11
1786686,l,N/A,0,N/A,N/A
1491777,l,i,2,N/A,5
1762113,l,N/A,1,N/A,N/A
1442627,l,N/A,1,N/A,N/A
1844033,l,N/A,N/A,N/A,N/A
2278212,l,N/A,1,N/A,N/A
1631047,l,N/A,pygidium,N/A,N/A
1762120,l,N/A,1,N/A,N/A
1622860,l,N/A,3,N/A,N/A
1442637,l,N/A,1,N/A,N/A
1622869,l,N/A,pygidium,N/A,N/A
992087,l,N/A,3,N/A,N/A
2278231,l,N/A,1,N/A,N/A
1450842,l,s,3,N/A,N/A
1377117,l,i,head,N/A,N/A
1975134,l,N/A,1,N/A,N/A
1631071,l,N/A,3,N/A,N/A
992096,l,N/A,3,N/A,N/A
2278247,l,N/A,1,N/A,N/A
1631082,l,N/A,pygidium,N/A,N/A
1819500,l,N/A,N/A,N/A,N/A
1500019,l,N/A,head,N/A,N/A
1434484,l,s,pygidium,N/A,9
1631093,l,N/A,pygidium,N/A,N/A
41848,l,i,head,126,N/A
1500024,l,N/A,head,N/A,N/A
1360763,l,s,2,80,N/A
1500029,l,N/A,head,N/A,N/A
1688447,l,N/A,1,N/A,N/A
2294656,l,s,1,91,N/A
1360769,l,s,2,91,N/A
1500035,l,s,head,N/A,10
1803140,l,N/A,2,N/A,N/A
1500041,l,N/A,head,N/A,N/A
1975177,l,N/A,1,N/A,N/A
1532811,l,N/A,2,N/A,N/A
1631116,l,N/A,3,N/A,N/A
1385357,l,N/A,head,N/A,N/A
1565582,l,N/A,2,N/A,N/A
1377167,l,s,2,95,N/A
2294673,l,N/A,1,N/A,N/A
1385362,l,N/A,head,N/A,N/A
1631124,l,s,3,N/A,N/A
1377175,l,s,2,95,N/A
1647512,l,N/A,2,N/A,N/A
1352604,l,N/A,1,N/A,N/A
1385373,l,N/A,head,N/A,N/A
1631134,l,N/A,3,N/A,N/A
1565599,l,i,2,N/A,2
1704860,l,i,head,22,12
1467298,l,N/A,head,N/A,N/A
525219,l,i,head,N/A,N/A
1385380,l,N/A,head,N/A,N/A
1688483,l,N/A,1,N/A,N/A
1377191,l,s,1,94,N/A
1541032,l,m,2,159,N/A
1631145,l,s,3,95,N/A
1803177,l,N/A,3,N/A,N/A
2319272,l,N/A,head,N/A,N/A
2294700,l,N/A,3,N/A,N/A
2188210,l,N/A,1,N/A,N/A
1663923,l,N/A,1,N/A,N/A
1278903,l,s,pygidium,101,9
1729463,l,N/A,1,N/A,N/A
459705,l,N/A,head,N/A,N/A
1393593,l,N/A,1,N/A,N/A
1803200,l,N/A,3,N/A,N/A
2294724,l,i,head,N/A,N/A
1729478,l,N/A,2,N/A,N/A
1369031,l,i,head,N/A,N/A
1360843,l,s,3,80,N/A
1803213,l,N/A,3,N/A,N/A
1385422,l,N/A,head,N/A,N/A
1844176,l,N/A,N/A,N/A,N/A
1369045,l,i,head,N/A,N/A
1622999,l,N/A,pygidium,N/A,N/A
1377241,l,N/A,3,N/A,N/A
1467353,l,i,head,N/A,N/A
1803229,l,N/A,3,N/A,N/A
656354,l,m,head,N/A,N/A
1278947,l,i,3,N/A,7
1336299,l,s,2,89,N/A
1803243,l,N/A,3,N/A,N/A
1467373,l,N/A,head,N/A,N/A
1459186,l,i,2,N/A,3
1934327,l,N/A,2,N/A,N/A
1516536,l,s,3,91,N/A
1696761,l,N/A,head,N/A,N/A
1287162,l,s,pygidium,N/A,9
1377274,l,i,head,N/A,N/A
2294779,l,s,head,N/A,8
1360893,l,s,2,80,N/A
1328126,l,i,1,N/A,7
1721342,l,s,head,32,N/A
2294784,l,s,head,N/A,8
1836036,l,N/A,0,N/A,N/A
1950726,l,N/A,1,N/A,N/A
1803276,l,N/A,N/A,N/A,N/A
2016268,l,N/A,2,N/A,N/A
1434639,l,N/A,3,N/A,N/A
1623058,l,N/A,pygidium,N/A,N/A
1647635,l,N/A,2,N/A,N/A
1385492,l,N/A,head,N/A,N/A
2294803,l,s,head,N/A,N/A
1967129,l,N/A,1,N/A,N/A
1803291,l,N/A,N/A,N/A,N/A
1483805,l,N/A,3,N/A,N/A
1950749,l,N/A,1,N/A,N/A
1156131,l,s,head,N/A,N/A
943145,l,N/A,1,N/A,N/A
1950763,l,N/A,1,N/A,N/A
1426477,l,i,3,N/A,N/A
1295406,l,i,1,N/A,N/A
1500207,l,i,2,N/A,3
1623086,l,N/A,pygidium,N/A,N/A
1156145,l,s,head,29,N/A
1860656,l,i,2,169,3
1385530,l,N/A,pygidium,N/A,N/A
992318,l,N/A,3,N/A,N/A
1385536,l,N/A,pygidium,N/A,N/A
1975364,l,s,2,94,N/A
2340977,l,N/A,head,N/A,N/A
1385542,l,N/A,pygidium,N/A,N/A
1426503,l,i,3,N/A,N/A
1688648,l,N/A,1,N/A,N/A
1729609,l,N/A,2,N/A,N/A
1844297,l,N/A,3,N/A,N/A
1377355,l,N/A,2,N/A,N/A
1074256,l,s,head,13,N/A
992337,l,N/A,2,N/A,N/A
1623121,l,s,pygidium,N/A,9
1762385,l,N/A,N/A,N/A,17
1377364,l,N/A,2,N/A,N/A
992344,l,N/A,2,N/A,N/A
1377371,l,N/A,2,N/A,N/A
1762395,l,N/A,N/A,N/A,N/A
1090653,l,s,head,29,N/A
1918047,l,N/A,1,N/A,N/A
1819744,l,N/A,N/A,N/A,N/A
1623138,l,N/A,3,N/A,N/A
992355,l,N/A,2,N/A,N/A
1377380,l,N/A,2,N/A,N/A
1762405,l,N/A,N/A,N/A,17
1082470,l,i,1,N/A,1
1279078,l,m,3,N/A,N/A
1303655,l,i,head,N/A,N/A
1688680,l,N/A,2,N/A,N/A
992365,l,N/A,2,N/A,N/A
1483886,l,N/A,3,N/A,N/A
1377391,l,N/A,2,N/A,N/A
1623150,l,N/A,pygidium,N/A,N/A
1729648,l,m,2,67,N/A
1762420,l,N/A,N/A,N/A,N/A
1377398,l,N/A,2,N/A,N/A
1819769,l,N/A,N/A,N/A,N/A
1434746,l,m,pygidium,N/A,N/A
1393787,l,i,3,N/A,3
1377405,l,N/A,2,N/A,N/A
1762430,l,N/A,N/A,N/A,N/A
1434751,l,N/A,pygidium,N/A,N/A
1819776,l,N/A,N/A,N/A,N/A
1361026,l,N/A,head,N/A,N/A
1377410,l,N/A,2,N/A,N/A
1762439,l,N/A,N/A,N/A,17
1377420,l,N/A,2,N/A,N/A
1541262,l,i,2,N/A,N/A
1361039,l,N/A,head,N/A,N/A
1778834,l,N/A,0,N/A,N/A
1647763,l,N/A,1,N/A,N/A
1762452,l,N/A,N/A,N/A,N/A
1844371,l,N/A,2,N/A,N/A
1819800,l,N/A,N/A,N/A,N/A
1344667,l,N/A,head,N/A,N/A
1295517,l,m,1,63,N/A
1434782,l,N/A,3,N/A,N/A
1762464,l,N/A,N/A,N/A,N/A
1361060,l,N/A,head,N/A,N/A
1778852,l,N/A,0,N/A,N/A
1950884,l,N/A,1,N/A,N/A
1623208,l,N/A,3,N/A,N/A
1762474,l,N/A,N/A,N/A,N/A
992429,l,N/A,2,N/A,N/A
1647790,l,N/A,N/A,N/A,N/A
320687,l,s,head,N/A,N/A
1688755,l,m,2,N/A,N/A
1623227,l,N/A,3,N/A,N/A
1770683,l,N/A,N/A,N/A,N/A
1582275,l,i,1,N/A,4
1762500,l,N/A,N/A,N/A,17
1459397,l,N/A,1,N/A,2
1778883,l,s,0,N/A,16
992455,l,N/A,1,N/A,N/A
1393864,l,N/A,3,N/A,2
1582281,l,N/A,1,N/A,N/A
1770695,l,N/A,0,N/A,N/A
1778887,l,N/A,0,N/A,N/A
1918156,l,N/A,2,N/A,N/A
1762510,l,N/A,N/A,N/A,N/A
1647823,l,N/A,N/A,N/A,N/A
812240,l,i,head,N/A,N/A
1623252,l,N/A,3,N/A,N/A
1369301,l,N/A,head,N/A,N/A
1361110,l,N/A,head,N/A,N/A
1721558,l,N/A,head,N/A,N/A
1762518,l,N/A,N/A,N/A,N/A
1770717,l,i,head,N/A,N/A
1762527,l,N/A,N/A,N/A,N/A
1688800,l,N/A,1,N/A,N/A
2172128,l,N/A,1,N/A,N/A
1484007,l,N/A,3,N/A,3
1795303,l,N/A,2,N/A,N/A
1721577,l,N/A,head,N/A,N/A
1623277,l,N/A,3,N/A,N/A
1852654,l,N/A,0,N/A,N/A
1778931,l,s,0,N/A,16
1762548,l,N/A,N/A,N/A,N/A
1844467,l,N/A,2,N/A,N/A
296186,l,i,head,N/A,13
1844480,l,N/A,2,N/A,N/A
1762563,l,N/A,N/A,N/A,N/A
1336580,l,N/A,1,N/A,N/A
1828100,l,m,3,128,N/A
1582342,l,N/A,1,N/A,N/A
2000134,l,N/A,2,N/A,N/A
2008327,l,s,2,71,N/A
1778955,l,N/A,0,N/A,N/A
361741,l,i,head,N/A,13
1721616,l,N/A,head,N/A,N/A
1451282,l,s,head,N/A,N/A
1279252,l,i,3,N/A,7
1303828,l,i,head,N/A,N/A
1361174,l,s,1,91,N/A
1393942,l,i,3,N/A,3
1623317,l,N/A,2,N/A,N/A
1860886,l,i,head,117,12
1778971,l,N/A,0,N/A,N/A
1598752,l,m,1,151,N/A
1844513,l,N/A,2,N/A,N/A
1721644,l,N/A,head,N/A,N/A
1844524,l,N/A,2,N/A,N/A
2000174,l,N/A,2,N/A,N/A
1811761,l,N/A,3,N/A,N/A
1566006,l,N/A,0,N/A,N/A
1942840,l,N/A,2,N/A,N/A
1459514,l,N/A,3,N/A,N/A
1721661,l,N/A,head,N/A,N/A
1156418,l,s,head,163,N/A
58694,l,s,head,1,N/A
1361224,l,s,3,80,N/A
1811784,l,N/A,3,N/A,N/A
1467722,l,s,head,N/A,N/A
1688907,l,N/A,2,N/A,N/A
1828171,l,N/A,3,N/A,N/A
1844557,l,N/A,2,N/A,N/A
1762643,l,N/A,N/A,N/A,N/A
1410390,l,m,2,N/A,N/A
1951064,l,N/A,1,N/A,N/A
